exp,cp,strike,gamma,oi
2026-09-18,C,37000.0,0.0,40.0
2026-09-18,P,37000.0,0.0,0.0
2026-09-18,C,38000.0,0.0,160.0
2026-09-18,P,38000.0,0.0,0.0
2026-09-18,C,39000.0,0.0,97.0
2026-09-18,P,39000.0,0.0,0.0
2026-09-18,C,40000.0,0.0,236.0
2026-09-18,P,40000.0,0.0,0.0
2026-09-18,C,41000.0,0.0,409.0
2026-09-18,P,41000.0,0.0,0.0
2026-09-18,C,42000.0,0.0,99.0
2026-09-18,P,42000.0,0.0,0.0
2026-09-18,C,43000.0,0.0,471.0
2026-09-18,P,43000.0,0.0,0.0
2026-10-16,C,4000.0,0.0,64.0
2026-10-16,P,4000.0,0.0,0.0
2026-10-16,C,5000.0,0.0,1.0
2026-10-16,P,5000.0,0.0,3.0
2026-10-16,C,6000.0,0.0,0.0
2026-10-16,P,6000.0,0.0,19.0
2026-10-16,C,7000.0,0.0,1.0
2026-10-16,P,7000.0,0.0,3.0
2026-10-16,C,8000.0,0.0,0.0
2026-10-16,P,8000.0,0.0,22.0
2026-10-16,C,9000.0,0.0,0.0
2026-10-16,P,9000.0,0.0,1.0
2026-10-16,C,10000.0,0.0,0.0
2026-10-16,P,10000.0,0.0,16.0
2026-10-16,C,11000.0,0.0,0.0
2026-10-16,P,11000.0,0.0,23.0
2026-10-16,C,12000.0,0.0,0.0
2026-10-16,P,12000.0,0.0,1.0
2026-10-16,C,13000.0,0.0,0.0
2026-10-16,P,13000.0,0.0,552.0
2026-10-16,C,14000.0,0.0,0.0
2026-10-16,P,14000.0,0.0,387.0
2026-10-16,C,15000.0,0.0,0.0
2026-10-16,P,15000.0,0.0,151.0
2026-10-16,C,15500.0,0.0,0.0
2026-10-16,P,15500.0,0.0,53.0
2026-10-16,C,16000.0,0.0,0.0
2026-10-16,P,16000.0,0.0,272.0
2026-10-16,C,16500.0,0.0,0.0
2026-10-16,P,16500.0,0.0,27.0
2026-10-16,C,17000.0,0.0,0.0
2026-10-16,P,17000.0,0.0,198.0
2026-10-16,C,17500.0,0.0,0.0
2026-10-16,P,17500.0,0.0,6.0
2026-10-16,C,18000.0,0.0,0.0
2026-10-16,P,18000.0,0.0,157.0
2026-10-16,C,18500.0,0.0,0.0
2026-10-16,P,18500.0,0.0,28.0
2026-10-16,C,19000.0,0.0,0.0
2026-10-16,P,19000.0,0.0,16.0
2026-10-16,C,19500.0,0.0,0.0
2026-10-16,P,19500.0,0.0,17.0
2026-10-16,C,20000.0,0.0,0.0
2026-10-16,P,20000.0,0.0,934.0
2026-10-16,C,20500.0,0.0,2.0
2026-10-16,P,20500.0,0.0,14.0
2026-10-16,C,21000.0,0.0,0.0
2026-10-16,P,21000.0,0.0,146.0
2026-10-16,C,21500.0,0.0,0.0
2026-10-16,P,21500.0,0.0,104.0
2026-10-16,C,22000.0,0.0,0.0
2026-10-16,P,22000.0,0.0,2113.0
2026-10-16,C,22200.0,0.0,0.0
2026-10-16,P,22200.0,0.0,0.0
2026-10-16,C,22400.0,0.0,0.0
2026-10-16,P,22400.0,0.0,0.0
2026-10-16,C,22500.0,0.0,0.0
2026-10-16,P,22500.0,0.0,139.0
2026-10-16,C,22600.0,0.0,0.0
2026-10-16,P,22600.0,0.0,9.0
2026-10-16,C,22800.0,0.0,0.0
2026-10-16,P,22800.0,0.0,65.0
2026-10-16,C,23000.0,0.0,0.0
2026-10-16,P,23000.0,0.0,51.0
2026-10-16,C,23100.0,0.0,0.0
2026-10-16,P,23100.0,0.0,6.0
2026-10-16,C,23200.0,0.0,0.0
2026-10-16,P,23200.0,0.0,13.0
2026-10-16,C,23300.0,0.0,0.0
2026-10-16,P,23300.0,0.0,10.0
2026-10-16,C,23400.0,0.0,0.0
2026-10-16,P,23400.0,0.0,27.0
2026-10-16,C,23500.0,0.0,0.0
2026-10-16,P,23500.0,0.0,6.0
2026-10-16,C,23600.0,0.0,0.0
2026-10-16,P,23600.0,0.0,6.0
2026-10-16,C,23700.0,0.0,3.0
2026-10-16,P,23700.0,0.0,2.0
2026-10-16,C,23800.0,0.0,1.0
2026-10-16,P,23800.0,0.0,11.0
2026-10-16,C,23900.0,0.0,0.0
2026-10-16,P,23900.0,0.0,103.0
2026-10-16,C,24000.0,0.0,7.0
2026-10-16,P,24000.0,0.0,1222.0
2026-10-16,C,24100.0,0.0,0.0
2026-10-16,P,24100.0,0.0,2.0
2026-10-16,C,24200.0,0.0,2.0
2026-10-16,P,24200.0,0.0,19.0
2026-10-16,C,24300.0,0.0,1.0
2026-10-16,P,24300.0,0.0,3.0
2026-10-16,C,24400.0,0.0,1.0
2026-10-16,P,24400.0,0.0,25.0
2026-10-16,C,24500.0,0.0,3.0
2026-10-16,P,24500.0,0.0,43.0
2026-10-16,C,24600.0,0.0,0.0
2026-10-16,P,24600.0,0.0,24.0
2026-10-16,C,24700.0,0.0,5.0
2026-10-16,P,24700.0,0.0,10.0
2026-10-16,C,24800.0,0.0,9.0
2026-10-16,P,24800.0,0.0,11.0
2026-10-16,C,24900.0,0.0,0.0
2026-10-16,P,24900.0,0.0,21.0
2026-10-16,C,25000.0,0.0,27.0
2026-10-16,P,25000.0,0.0,145.0
2026-10-16,C,25100.0,0.0,1.0
2026-10-16,P,25100.0,0.0,3.0
2026-10-16,C,25200.0,0.0,1.0
2026-10-16,P,25200.0,0.0,23.0
2026-10-16,C,25300.0,0.0,2.0
2026-10-16,P,25300.0,0.0,9.0
2026-10-16,C,25400.0,0.0,2.0
2026-10-16,P,25400.0,0.0,4.0
2026-10-16,C,25500.0,0.0,0.0
2026-10-16,P,25500.0,0.0,1856.0
2026-10-16,C,25600.0,0.0,1.0
2026-10-16,P,25600.0,0.0,6.0
2026-10-16,C,25700.0,0.0,1.0
2026-10-16,P,25700.0,0.0,82.0
2026-10-16,C,25800.0,0.0,1.0
2026-10-16,P,25800.0,0.0,20.0
2026-10-16,C,25900.0,0.0,0.0
2026-10-16,P,25900.0,0.0,24.0
2026-10-16,C,26000.0,0.0,7.0
2026-10-16,P,26000.0,0.0,132.0
2026-10-16,C,26100.0,0.0,0.0
2026-10-16,P,26100.0,0.0,149.0
2026-10-16,C,26200.0,0.0001,1.0
2026-10-16,P,26200.0,0.0001,29.0
2026-10-16,C,26300.0,0.0001,0.0
2026-10-16,P,26300.0,0.0001,15.0
2026-10-16,C,26400.0,0.0001,0.0
2026-10-16,P,26400.0,0.0001,31.0
2026-10-16,C,26500.0,0.0001,8.0
2026-10-16,P,26500.0,0.0001,71.0
2026-10-16,C,26600.0,0.0001,1.0
2026-10-16,P,26600.0,0.0001,19.0
2026-10-16,C,26700.0,0.0001,0.0
2026-10-16,P,26700.0,0.0001,29.0
2026-10-16,C,26800.0,0.0001,0.0
2026-10-16,P,26800.0,0.0001,28.0
2026-10-16,C,26900.0,0.0001,0.0
2026-10-16,P,26900.0,0.0001,13.0
2026-10-16,C,26925.0,0.0001,0.0
2026-10-16,P,26925.0,0.0001,0.0
2026-10-16,C,26950.0,0.0001,0.0
2026-10-16,P,26950.0,0.0001,2.0
2026-10-16,C,26975.0,0.0001,0.0
2026-10-16,P,26975.0,0.0001,0.0
2026-10-16,C,27000.0,0.0001,27.0
2026-10-16,P,27000.0,0.0001,139.0
2026-10-16,C,27025.0,0.0001,0.0
2026-10-16,P,27025.0,0.0001,0.0
2026-10-16,C,27050.0,0.0001,0.0
2026-10-16,P,27050.0,0.0001,1.0
2026-10-16,C,27075.0,0.0001,0.0
2026-10-16,P,27075.0,0.0001,0.0
2026-10-16,C,27100.0,0.0001,1.0
2026-10-16,P,27100.0,0.0001,7.0
2026-10-16,C,27125.0,0.0001,0.0
2026-10-16,P,27125.0,0.0001,2.0
2026-10-16,C,27150.0,0.0001,0.0
2026-10-16,P,27150.0,0.0001,0.0
2026-10-16,C,27175.0,0.0001,0.0
2026-10-16,P,27175.0,0.0001,1.0
2026-10-16,C,27200.0,0.0001,1.0
2026-10-16,P,27200.0,0.0001,17.0
2026-10-16,C,27225.0,0.0001,0.0
2026-10-16,P,27225.0,0.0001,2.0
2026-10-16,C,27250.0,0.0001,0.0
2026-10-16,P,27250.0,0.0001,345.0
2026-10-16,C,27275.0,0.0001,0.0
2026-10-16,P,27275.0,0.0001,2.0
2026-10-16,C,27300.0,0.0001,0.0
2026-10-16,P,27300.0,0.0001,10.0
2026-10-16,C,27325.0,0.0001,0.0
2026-10-16,P,27325.0,0.0001,2.0
2026-10-16,C,27350.0,0.0001,0.0
2026-10-16,P,27350.0,0.0001,0.0
2026-10-16,C,27375.0,0.0001,0.0
2026-10-16,P,27375.0,0.0001,1.0
2026-10-16,C,27400.0,0.0001,1.0
2026-10-16,P,27400.0,0.0001,123.0
2026-10-16,C,27425.0,0.0001,0.0
2026-10-16,P,27425.0,0.0001,0.0
2026-10-16,C,27450.0,0.0001,0.0
2026-10-16,P,27450.0,0.0001,6.0
2026-10-16,C,27475.0,0.0001,0.0
2026-10-16,P,27475.0,0.0001,0.0
2026-10-16,C,27500.0,0.0001,0.0
2026-10-16,P,27500.0,0.0001,172.0
2026-10-16,C,27525.0,0.0001,0.0
2026-10-16,P,27525.0,0.0001,3.0
2026-10-16,C,27550.0,0.0001,0.0
2026-10-16,P,27550.0,0.0001,2.0
2026-10-16,C,27575.0,0.0001,0.0
2026-10-16,P,27575.0,0.0001,3.0
2026-10-16,C,27600.0,0.0001,4.0
2026-10-16,P,27600.0,0.0001,41.0
2026-10-16,C,27625.0,0.0001,0.0
2026-10-16,P,27625.0,0.0001,0.0
2026-10-16,C,27650.0,0.0001,0.0
2026-10-16,P,27650.0,0.0001,4.0
2026-10-16,C,27675.0,0.0001,0.0
2026-10-16,P,27675.0,0.0001,7.0
2026-10-16,C,27700.0,0.0001,1.0
2026-10-16,P,27700.0,0.0001,289.0
2026-10-16,C,27725.0,0.0001,0.0
2026-10-16,P,27725.0,0.0001,10.0
2026-10-16,C,27750.0,0.0001,0.0
2026-10-16,P,27750.0,0.0001,1.0
2026-10-16,C,27775.0,0.0001,0.0
2026-10-16,P,27775.0,0.0001,1.0
2026-10-16,C,27800.0,0.0001,2.0
2026-10-16,P,27800.0,0.0001,44.0
2026-10-16,C,27825.0,0.0001,0.0
2026-10-16,P,27825.0,0.0001,11.0
2026-10-16,C,27850.0,0.0001,0.0
2026-10-16,P,27850.0,0.0001,137.0
2026-10-16,C,27875.0,0.0001,2.0
2026-10-16,P,27875.0,0.0001,1.0
2026-10-16,C,27900.0,0.0001,0.0
2026-10-16,P,27900.0,0.0001,7.0
2026-10-16,C,27925.0,0.0001,0.0
2026-10-16,P,27925.0,0.0001,6.0
2026-10-16,C,27950.0,0.0001,0.0
2026-10-16,P,27950.0,0.0001,1.0
2026-10-16,C,27975.0,0.0001,0.0
2026-10-16,P,27975.0,0.0001,2.0
2026-10-16,C,28000.0,0.0001,12.0
2026-10-16,P,28000.0,0.0001,448.0
2026-10-16,C,28025.0,0.0001,1.0
2026-10-16,P,28025.0,0.0001,2.0
2026-10-16,C,28050.0,0.0001,1.0
2026-10-16,P,28050.0,0.0001,5.0
2026-10-16,C,28075.0,0.0001,2.0
2026-10-16,P,28075.0,0.0001,12.0
2026-10-16,C,28100.0,0.0001,0.0
2026-10-16,P,28100.0,0.0001,16.0
2026-10-16,C,28125.0,0.0001,0.0
2026-10-16,P,28125.0,0.0001,1.0
2026-10-16,C,28150.0,0.0001,1.0
2026-10-16,P,28150.0,0.0001,2.0
2026-10-16,C,28175.0,0.0001,0.0
2026-10-16,P,28175.0,0.0001,1.0
2026-10-16,C,28200.0,0.0001,1.0
2026-10-16,P,28200.0,0.0001,9.0
2026-10-16,C,28225.0,0.0001,0.0
2026-10-16,P,28225.0,0.0001,4.0
2026-10-16,C,28250.0,0.0001,0.0
2026-10-16,P,28250.0,0.0001,0.0
2026-10-16,C,28275.0,0.0001,0.0
2026-10-16,P,28275.0,0.0001,0.0
2026-10-16,C,28300.0,0.0001,1.0
2026-10-16,P,28300.0,0.0001,50.0
2026-10-16,C,28325.0,0.0001,2.0
2026-10-16,P,28325.0,0.0001,19.0
2026-10-16,C,28350.0,0.0001,1.0
2026-10-16,P,28350.0,0.0001,2.0
2026-10-16,C,28375.0,0.0002,0.0
2026-10-16,P,28375.0,0.0002,6.0
2026-10-16,C,28400.0,0.0002,12.0
2026-10-16,P,28400.0,0.0002,39.0
2026-10-16,C,28425.0,0.0002,0.0
2026-10-16,P,28425.0,0.0002,13.0
2026-10-16,C,28450.0,0.0002,2.0
2026-10-16,P,28450.0,0.0002,5.0
2026-10-16,C,28475.0,0.0002,0.0
2026-10-16,P,28475.0,0.0002,2.0
2026-10-16,C,28500.0,0.0002,62.0
2026-10-16,P,28500.0,0.0002,64.0
2026-10-16,C,28525.0,0.0002,1.0
2026-10-16,P,28525.0,0.0002,2.0
2026-10-16,C,28550.0,0.0002,2.0
2026-10-16,P,28550.0,0.0002,13.0
2026-10-16,C,28575.0,0.0002,2.0
2026-10-16,P,28575.0,0.0002,3.0
2026-10-16,C,28600.0,0.0002,1.0
2026-10-16,P,28600.0,0.0002,8.0
2026-10-16,C,28625.0,0.0002,12.0
2026-10-16,P,28625.0,0.0002,2.0
2026-10-16,C,28650.0,0.0002,2.0
2026-10-16,P,28650.0,0.0002,4.0
2026-10-16,C,28675.0,0.0002,0.0
2026-10-16,P,28675.0,0.0002,6.0
2026-10-16,C,28700.0,0.0002,0.0
2026-10-16,P,28700.0,0.0002,11.0
2026-10-16,C,28725.0,0.0002,0.0
2026-10-16,P,28725.0,0.0002,0.0
2026-10-16,C,28750.0,0.0002,0.0
2026-10-16,P,28750.0,0.0002,1.0
2026-10-16,C,28775.0,0.0002,1.0
2026-10-16,P,28775.0,0.0002,4.0
2026-10-16,C,28800.0,0.0002,4.0
2026-10-16,P,28800.0,0.0002,14.0
2026-10-16,C,28825.0,0.0002,1.0
2026-10-16,P,28825.0,0.0002,2.0
2026-10-16,C,28850.0,0.0002,9.0
2026-10-16,P,28850.0,0.0002,51.0
2026-10-16,C,28875.0,0.0002,1.0
2026-10-16,P,28875.0,0.0002,3.0
2026-10-16,C,28900.0,0.0002,4.0
2026-10-16,P,28900.0,0.0002,22.0
2026-10-16,C,28925.0,0.0002,0.0
2026-10-16,P,28925.0,0.0002,3.0
2026-10-16,C,28950.0,0.0002,0.0
2026-10-16,P,28950.0,0.0002,5.0
2026-10-16,C,28975.0,0.0002,2.0
2026-10-16,P,28975.0,0.0002,3.0
2026-10-16,C,29000.0,0.0002,57.0
2026-10-16,P,29000.0,0.0002,109.0
2026-10-16,C,29025.0,0.0002,2.0
2026-10-16,P,29025.0,0.0002,2.0
2026-10-16,C,29050.0,0.0002,4.0
2026-10-16,P,29050.0,0.0002,5.0
2026-10-16,C,29075.0,0.0002,3.0
2026-10-16,P,29075.0,0.0002,3.0
2026-10-16,C,29100.0,0.0002,5.0
2026-10-16,P,29100.0,0.0002,16.0
2026-10-16,C,29125.0,0.0002,2.0
2026-10-16,P,29125.0,0.0002,2.0
2026-10-16,C,29150.0,0.0002,4.0
2026-10-16,P,29150.0,0.0002,5.0
2026-10-16,C,29175.0,0.0002,2.0
2026-10-16,P,29175.0,0.0002,2.0
2026-10-16,C,29200.0,0.0002,68.0
2026-10-16,P,29200.0,0.0002,68.0
2026-10-16,C,29225.0,0.0002,3.0
2026-10-16,P,29225.0,0.0002,0.0
2026-10-16,C,29250.0,0.0002,4.0
2026-10-16,P,29250.0,0.0002,125.0
2026-10-16,C,29275.0,0.0002,4.0
2026-10-16,P,29275.0,0.0002,8.0
2026-10-16,C,29300.0,0.0002,2.0
2026-10-16,P,29300.0,0.0002,13.0
2026-10-16,C,29325.0,0.0002,11.0
2026-10-16,P,29325.0,0.0002,0.0
2026-10-16,C,29350.0,0.0002,4.0
2026-10-16,P,29350.0,0.0002,6.0
2026-10-16,C,29375.0,0.0002,3.0
2026-10-16,P,29375.0,0.0002,6.0
2026-10-16,C,29400.0,0.0002,15.0
2026-10-16,P,29400.0,0.0002,22.0
2026-10-16,C,29425.0,0.0002,0.0
2026-10-16,P,29425.0,0.0002,2.0
2026-10-16,C,29450.0,0.0002,1.0
2026-10-16,P,29450.0,0.0002,2.0
2026-10-16,C,29475.0,0.0002,3.0
2026-10-16,P,29475.0,0.0002,1.0
2026-10-16,C,29500.0,0.0002,139.0
2026-10-16,P,29500.0,0.0002,18.0
2026-10-16,C,29525.0,0.0002,4.0
2026-10-16,P,29525.0,0.0002,2.0
2026-10-16,C,29550.0,0.0002,1.0
2026-10-16,P,29550.0,0.0002,1.0
2026-10-16,C,29575.0,0.0002,2.0
2026-10-16,P,29575.0,0.0002,1.0
2026-10-16,C,29600.0,0.0002,9.0
2026-10-16,P,29600.0,0.0002,63.0
2026-10-16,C,29625.0,0.0002,4.0
2026-10-16,P,29625.0,0.0002,2.0
2026-10-16,C,29650.0,0.0002,4.0
2026-10-16,P,29650.0,0.0002,0.0
2026-10-16,C,29675.0,0.0002,4.0
2026-10-16,P,29675.0,0.0002,25.0
2026-10-16,C,29700.0,0.0002,24.0
2026-10-16,P,29700.0,0.0002,20.0
2026-10-16,C,29725.0,0.0002,1.0
2026-10-16,P,29725.0,0.0002,17.0
2026-10-16,C,29750.0,0.0002,4.0
2026-10-16,P,29750.0,0.0002,1.0
2026-10-16,C,29775.0,0.0002,0.0
2026-10-16,P,29775.0,0.0002,0.0
2026-10-16,C,29800.0,0.0002,8.0
2026-10-16,P,29800.0,0.0002,26.0
2026-10-16,C,29825.0,0.0002,6.0
2026-10-16,P,29825.0,0.0002,4.0
2026-10-16,C,29850.0,0.0002,3.0
2026-10-16,P,29850.0,0.0002,1.0
2026-10-16,C,29875.0,0.0002,1.0
2026-10-16,P,29875.0,0.0002,5.0
2026-10-16,C,29900.0,0.0002,5.0
2026-10-16,P,29900.0,0.0002,5.0
2026-10-16,C,29925.0,0.0002,0.0
2026-10-16,P,29925.0,0.0002,2.0
2026-10-16,C,29950.0,0.0002,5.0
2026-10-16,P,29950.0,0.0002,6.0
2026-10-16,C,29975.0,0.0002,1253.0
2026-10-16,P,29975.0,0.0002,1.0
2026-10-16,C,30000.0,0.0002,549.0
2026-10-16,P,30000.0,0.0002,59.0
2026-10-16,C,30025.0,0.0002,95.0
2026-10-16,P,30025.0,0.0002,2.0
2026-10-16,C,30050.0,0.0002,7.0
2026-10-16,P,30050.0,0.0002,4.0
2026-10-16,C,30075.0,0.0002,5.0
2026-10-16,P,30075.0,0.0002,7.0
2026-10-16,C,30100.0,0.0002,12.0
2026-10-16,P,30100.0,0.0002,5.0
2026-10-16,C,30125.0,0.0002,3.0
2026-10-16,P,30125.0,0.0002,1.0
2026-10-16,C,30150.0,0.0002,5.0
2026-10-16,P,30150.0,0.0002,9.0
2026-10-16,C,30175.0,0.0002,4.0
2026-10-16,P,30175.0,0.0002,7.0
2026-10-16,C,30200.0,0.0002,6.0
2026-10-16,P,30200.0,0.0002,10.0
2026-10-16,C,30225.0,0.0002,7.0
2026-10-16,P,30225.0,0.0002,5.0
2026-10-16,C,30250.0,0.0002,2.0
2026-10-16,P,30250.0,0.0002,0.0
2026-10-16,C,30275.0,0.0002,3.0
2026-10-16,P,30275.0,0.0002,0.0
2026-10-16,C,30300.0,0.0002,59.0
2026-10-16,P,30300.0,0.0002,66.0
2026-10-16,C,30325.0,0.0002,1.0
2026-10-16,P,30325.0,0.0002,0.0
2026-10-16,C,30350.0,0.0002,3.0
2026-10-16,P,30350.0,0.0002,3.0
2026-10-16,C,30375.0,0.0002,6.0
2026-10-16,P,30375.0,0.0002,1.0
2026-10-16,C,30400.0,0.0002,34.0
2026-10-16,P,30400.0,0.0002,43.0
2026-10-16,C,30425.0,0.0002,1255.0
2026-10-16,P,30425.0,0.0002,0.0
2026-10-16,C,30450.0,0.0002,6.0
2026-10-16,P,30450.0,0.0002,1.0
2026-10-16,C,30475.0,0.0002,6.0
2026-10-16,P,30475.0,0.0002,19.0
2026-10-16,C,30500.0,0.0002,75.0
2026-10-16,P,30500.0,0.0002,19.0
2026-10-16,C,30525.0,0.0002,11.0
2026-10-16,P,30525.0,0.0002,4.0
2026-10-16,C,30550.0,0.0002,2.0
2026-10-16,P,30550.0,0.0002,4.0
2026-10-16,C,30575.0,0.0002,3.0
2026-10-16,P,30575.0,0.0002,0.0
2026-10-16,C,30600.0,0.0002,32.0
2026-10-16,P,30600.0,0.0002,13.0
2026-10-16,C,30625.0,0.0002,2.0
2026-10-16,P,30625.0,0.0002,4.0
2026-10-16,C,30650.0,0.0002,0.0
2026-10-16,P,30650.0,0.0002,4.0
2026-10-16,C,30675.0,0.0002,6.0
2026-10-16,P,30675.0,0.0002,4.0
2026-10-16,C,30700.0,0.0002,60.0
2026-10-16,P,30700.0,0.0002,4.0
2026-10-16,C,30725.0,0.0002,11.0
2026-10-16,P,30725.0,0.0002,0.0
2026-10-16,C,30750.0,0.0002,3.0
2026-10-16,P,30750.0,0.0002,1.0
2026-10-16,C,30775.0,0.0002,3.0
2026-10-16,P,30775.0,0.0002,2.0
2026-10-16,C,30800.0,0.0002,11.0
2026-10-16,P,30800.0,0.0002,5.0
2026-10-16,C,30825.0,0.0002,11.0
2026-10-16,P,30825.0,0.0002,0.0
2026-10-16,C,30850.0,0.0002,11.0
2026-10-16,P,30850.0,0.0002,1.0
2026-10-16,C,30875.0,0.0002,6.0
2026-10-16,P,30875.0,0.0002,0.0
2026-10-16,C,30900.0,0.0002,52.0
2026-10-16,P,30900.0,0.0002,7.0
2026-10-16,C,30925.0,0.0002,6.0
2026-10-16,P,30925.0,0.0002,2.0
2026-10-16,C,30950.0,0.0002,81.0
2026-10-16,P,30950.0,0.0002,0.0
2026-10-16,C,30975.0,0.0002,9.0
2026-10-16,P,30975.0,0.0002,2.0
2026-10-16,C,31000.0,0.0002,154.0
2026-10-16,P,31000.0,0.0002,11.0
2026-10-16,C,31025.0,0.0002,5.0
2026-10-16,P,31025.0,0.0002,1.0
2026-10-16,C,31050.0,0.0002,2.0
2026-10-16,P,31050.0,0.0002,0.0
2026-10-16,C,31075.0,0.0002,23.0
2026-10-16,P,31075.0,0.0002,1.0
2026-10-16,C,31100.0,0.0002,8.0
2026-10-16,P,31100.0,0.0002,4.0
2026-10-16,C,31125.0,0.0002,4.0
2026-10-16,P,31125.0,0.0002,0.0
2026-10-16,C,31150.0,0.0002,14.0
2026-10-16,P,31150.0,0.0002,0.0
2026-10-16,C,31175.0,0.0002,4.0
2026-10-16,P,31175.0,0.0002,0.0
2026-10-16,C,31200.0,0.0002,84.0
2026-10-16,P,31200.0,0.0002,12.0
2026-10-16,C,31225.0,0.0002,15.0
2026-10-16,P,31225.0,0.0002,2.0
2026-10-16,C,31250.0,0.0002,141.0
2026-10-16,P,31250.0,0.0002,0.0
2026-10-16,C,31275.0,0.0001,138.0
2026-10-16,P,31275.0,0.0001,0.0
2026-10-16,C,31300.0,0.0001,42.0
2026-10-16,P,31300.0,0.0001,1.0
2026-10-16,C,31325.0,0.0001,4.0
2026-10-16,P,31325.0,0.0001,0.0
2026-10-16,C,31350.0,0.0001,3.0
2026-10-16,P,31350.0,0.0001,0.0
2026-10-16,C,31375.0,0.0001,2.0
2026-10-16,P,31375.0,0.0001,1.0
2026-10-16,C,31400.0,0.0001,10.0
2026-10-16,P,31400.0,0.0001,2.0
2026-10-16,C,31425.0,0.0001,22.0
2026-10-16,P,31425.0,0.0001,1.0
2026-10-16,C,31500.0,0.0001,44.0
2026-10-16,P,31500.0,0.0001,6.0
2026-10-16,C,31600.0,0.0001,48.0
2026-10-16,P,31600.0,0.0001,1.0
2026-10-16,C,31700.0,0.0001,92.0
2026-10-16,P,31700.0,0.0001,2.0
2026-10-16,C,31800.0,0.0001,38.0
2026-10-16,P,31800.0,0.0001,1.0
2026-10-16,C,31900.0,0.0001,15.0
2026-10-16,P,31900.0,0.0001,0.0
2026-10-16,C,32000.0,0.0001,146.0
2026-10-16,P,32000.0,0.0001,0.0
2026-10-16,C,32200.0,0.0001,232.0
2026-10-16,P,32200.0,0.0001,0.0
2026-10-16,C,32400.0,0.0001,6.0
2026-10-16,P,32400.0,0.0001,0.0
2026-10-16,C,32500.0,0.0001,55.0
2026-10-16,P,32500.0,0.0001,0.0
2026-10-16,C,32600.0,0.0,18.0
2026-10-16,P,32600.0,0.0,0.0
2026-10-16,C,32800.0,0.0,24.0
2026-10-16,P,32800.0,0.0,0.0
2026-10-16,C,33000.0,0.0,94.0
2026-10-16,P,33000.0,0.0,0.0
2026-10-16,C,33200.0,0.0,17.0
2026-10-16,P,33200.0,0.0,0.0
2026-10-16,C,33400.0,0.0,11.0
2026-10-16,P,33400.0,0.0,0.0
2026-10-16,C,33500.0,0.0,35.0
2026-10-16,P,33500.0,0.0,0.0
2026-10-16,C,33600.0,0.0,1.0
2026-10-16,P,33600.0,0.0,0.0
2026-10-16,C,33800.0,0.0,21.0
2026-10-16,P,33800.0,0.0,0.0
2026-10-16,C,34000.0,0.0,79.0
2026-10-16,P,34000.0,0.0,0.0
2026-10-16,C,34500.0,0.0,112.0
2026-10-16,P,34500.0,0.0,0.0
2026-10-16,C,35000.0,0.0,105.0
2026-10-16,P,35000.0,0.0,0.0
2026-10-16,C,35500.0,0.0,382.0
2026-10-16,P,35500.0,0.0,0.0
2026-10-16,C,36000.0,0.0,25.0
2026-10-16,P,36000.0,0.0,0.0
2026-10-16,C,36500.0,0.0,33.0
2026-10-16,P,36500.0,0.0,0.0
2026-10-16,C,37000.0,0.0,74.0
2026-10-16,P,37000.0,0.0,0.0
2026-10-16,C,38000.0,0.0,69.0
2026-10-16,P,38000.0,0.0,0.0
2026-10-16,C,39000.0,0.0,58.0
2026-10-16,P,39000.0,0.0,0.0
2026-10-16,C,40000.0,0.0,224.0
2026-10-16,P,40000.0,0.0,0.0
2026-10-16,C,41000.0,0.0,275.0
2026-10-16,P,41000.0,0.0,0.0
2026-10-16,C,42000.0,0.0,118.0
2026-10-16,P,42000.0,0.0,0.0
2026-10-16,C,43000.0,0.0,348.0
2026-10-16,P,43000.0,0.0,0.0
2026-11-20,C,4000.0,0.0,0.0
2026-11-20,P,4000.0,0.0,1.0
2026-11-20,C,5000.0,0.0,1.0
2026-11-20,P,5000.0,0.0,9.0
2026-11-20,C,6000.0,0.0,0.0
2026-11-20,P,6000.0,0.0,10.0
2026-11-20,C,7000.0,0.0,1.0
2026-11-20,P,7000.0,0.0,4.0
2026-11-20,C,8000.0,0.0,0.0
2026-11-20,P,8000.0,0.0,115.0
2026-11-20,C,9000.0,0.0,0.0
2026-11-20,P,9000.0,0.0,61.0
2026-11-20,C,10000.0,0.0,1.0
2026-11-20,P,10000.0,0.0,1.0
2026-11-20,C,11000.0,0.0,0.0
2026-11-20,P,11000.0,0.0,14.0
2026-11-20,C,12000.0,0.0,0.0
2026-11-20,P,12000.0,0.0,235.0
2026-11-20,C,13000.0,0.0,0.0
2026-11-20,P,13000.0,0.0,8.0
2026-11-20,C,14000.0,0.0,0.0
2026-11-20,P,14000.0,0.0,6.0
2026-11-20,C,15000.0,0.0,1.0
2026-11-20,P,15000.0,0.0,123.0
2026-11-20,C,15500.0,0.0,0.0
2026-11-20,P,15500.0,0.0,2.0
2026-11-20,C,16000.0,0.0,0.0
2026-11-20,P,16000.0,0.0,6.0
2026-11-20,C,16500.0,0.0,0.0
2026-11-20,P,16500.0,0.0,16.0
2026-11-20,C,17000.0,0.0,0.0
2026-11-20,P,17000.0,0.0,14.0
2026-11-20,C,17500.0,0.0,0.0
2026-11-20,P,17500.0,0.0,1.0
2026-11-20,C,18000.0,0.0,0.0
2026-11-20,P,18000.0,0.0,217.0
2026-11-20,C,18500.0,0.0,0.0
2026-11-20,P,18500.0,0.0,3.0
2026-11-20,C,19000.0,0.0,1.0
